id,Counts_1st,Counts_2nd,Counts_3rd,Counts_4th,Total_Counts,Uniprot_id_gene,Uniprot_entry,pldt_score
RVBD1990A:RVBD1990A,0,0,0,0,0,RV1990A,L7N6A3,44.20927810668945
RVBD1945:RVBD1945,0,0,0,0,0,RV1945,P9WLQ5,90.31008911132812
RVBD0711:atsA,0,0,0,0,0,RV0711,P95059,94.36503601074219
RVBD2029c:pfkB,0,0,0,0,0,RV2029c,P9WID3,91.51121520996094
RVBD0980c:PE-PGRS18,0,0,0,0,0,RV0980c,Q79FU0,89.68358612060547
RVBD1162:narH,0,0,0,0,0,RV1162,O06560,85.19094848632812
RVBD1853:ureD,0,0,0,0,0,RV1853,P95161,96.49581146240234
RVBD1974:RVBD1974,0,0,0,0,0,RV1974,O53975,85.95655822753906
RVBD0609A:RVBD0609A,0,0,0,0,0,RV0609A,Q79FY5,53.53466796875
RVBD0471c:RVBD0471c,0,0,0,0,0,RV0471c,O53756,74.29364013671875
RVBD3724B:cut5b,0,0,0,0,0,RV3724B,Q79FA4,89.16502380371094
RVBD3904c:esxE,0,0,0,0,0,RV3904c,P9WNH9,86.44889068603516
RVBD0765c:RVBD0765c,0,0,0,0,0,RV0765c,I6WZD9,92.22624969482422
RVBD2330c:lppP,0,0,0,0,0,RV2330c,P9WK69,88.61165618896484
RVBD1904:RVBD1904,0,0,0,0,0,RV1904,O07728,86.21846008300781
RVBD3770A:RVBD3770A,0,0,0,0,0,RV3770A,L7N6A0,69.81433868408203
RVBD1195:PE13,0,0,0,0,0,RV1195,Q79FR3,95.78453826904297
RVBD0571c:RVBD0571c,0,0,0,0,0,RV0571c,P9WHK1,89.89044952392578
RVBD0590:mce2B,0,0,0,0,0,RV0590,O07788,85.11552429199219
RVBD3757c:proW,0,0,0,0,0,RV3757c,O69723,90.42475891113281
RVBD0857:RVBD0857,0,0,0,0,0,RV0857,I6Y4Z9,94.53547668457031
RVBD1116:RVBD1116,0,0,0,0,0,RV1116,O06568,75.39787292480469
RVBD0616A:RVBD0616A,0,0,0,0,0,RV0616A,P9WJ37,86.14119720458984
RVBD3224A:RVBD3224A,0,0,0,0,0,RV3224A,Q6MWZ5,68.3151626586914
RVBD0438c:moeA2,0,0,0,0,0,RV0438c,P9WJQ5,94.12382507324219
RVBD0649:fabD2,0,0,0,0,0,RV0649,Q79FX5,87.78044891357422
RVBD3173c:RVBD3173c,0,0,0,0,0,RV3173c,O53323,88.36729431152344
RVBD1893:RVBD1893,0,0,0,0,0,RV1893,O07739,69.95249938964844
RVBD1049:RVBD1049,0,0,0,0,0,RV1049,I6Y5H3,90.04898834228516
RVBD0478:deoC,0,0,0,0,0,RV0478,P9WP03,97.53179168701172
RVBD1726:RVBD1726,0,0,0,0,0,RV1726,P71984,95.15709686279297
RVBD2372c:RVBD2372c,0,0,0,0,0,RV2372c,P9WGX1,89.6812515258789
RVBD1705c:PPE22,0,0,0,0,0,RV1705c,P9WI19,73.44808197021484
RVBD2930:fadD26,0,0,0,0,0,RV2930,P9WQ43,90.09654998779297
RVBD3497c:mce4C,0,0,0,0,0,RV3497c,I6YGB1,77.97307586669922
RVBD0148:RVBD0148,0,0,0,0,0,RV0148,P96825,95.28716278076172
RVBD1159A:RVBD1159A,0,0,0,0,0,RV1159A,P9WI93,96.83904266357422
RVBD2674:msrB,0,0,0,0,0,RV2674,I6YA00,88.23963165283203
RVBD1473A:RVBD1473A,0,0,0,0,0,RV1473A,L7N691,83.69491577148438
RVBD2656c:RVBD2656c,0,0,0,0,0,RV2656c,P9WL49,85.8623046875
RVBD1531:RVBD1531,0,0,0,0,0,RV1531,O53905,97.34229278564453
RVBD0627:RVBD0627,0,0,0,0,0,RV0627,P96917,95.44007873535156
RVBD3571:kshB,0,0,0,0,0,RV3571,P9WJ93,94.11013793945312
RVBD3451:cut3,0,0,0,0,0,RV3451,P9WP39,82.41500091552734
RVBD0120c:fusA2,0,0,0,0,0,RV0120c,P9WNM9,91.1153564453125
RVBD1856c:RVBD1856c,0,0,0,0,0,RV1856c,P9WGQ1,89.81039428710938
RVBD1089A:celA2a,0,0,0,0,0,RV1089A,Q79FS6,71.85823822021484
RVBD2395B:RVBD2395B,0,0,0,0,0,RV2395B,V5QRX2,67.89962768554688
RVBD0680c:RVBD0680c,0,0,0,0,0,RV0680c,I6Y4F1,87.20919036865234
RVBD0610c:RVBD0610c,0,0,0,0,0,RV0610c,I6Y481,87.7577896118164
RVBD2547:RVBD2547,0,0,0,0,0,RV2547,P95006,90.61011505126953
RVBD1241:RVBD1241,0,0,0,0,0,RV1241,O50456,91.4088363647461
RVBD2735c:RVBD2735c,0,0,0,0,0,RV2735c,I6Y1K7,88.77851867675781
RVBD0181c:RVBD0181c,0,0,0,0,0,RV0181c,P9WI85,96.6618881225586
RVBD0137c:msrA,0,0,0,0,0,RV0137c,P9WJM5,93.5543441772461
RVBD1365c:rsfA,0,0,0,0,0,RV1365c,P9WGE3,91.22679901123047
RVBD1903:RVBD1903,0,0,0,0,0,RV1903,O07729,75.85365295410156
RVBD3855:ethR,0,0,0,0,0,RV3855,P9WMC1,91.78433990478516
RVBD1865c:RVBD1865c,0,0,0,0,0,RV1865c,P95150,90.91325378417969
RVBD1615:RVBD1615,0,0,0,0,0,RV1615,O06132,52.94280242919922
RVBD1767:RVBD1767,0,0,0,0,0,RV1767,O06800,94.18461608886719
RVBD3613c:RVBD3613c,0,0,0,0,0,RV3613c,O06270,61.679805755615234
RVBD1962A:vapB35,0,0,0,0,0,RV1962A,P9WF17,87.01611328125
RVBD1545:RVBD1545,0,0,0,0,0,RV1545,P9WLU9,48.12213134765625
RVBD3723:RVBD3723,0,0,0,0,0,RV3723,O69690,71.09425354003906
RVBD0376c:RVBD0376c,0,0,0,0,0,RV0376c,O53711,91.18081665039062
RVBD3123:RVBD3123,0,0,0,0,0,RV3123,O07034,64.95195007324219
RVBD3334:RVBD3334,0,0,0,0,0,RV3334,O53384,86.99911499023438
RVBD1773c:RVBD1773c,0,0,0,0,0,RV1773c,O06806,90.07088470458984
RVBD0268c:RVBD0268c,0,0,0,0,0,RV0268c,P95225,67.12940979003906
RVBD1169c:lipX,0,0,0,0,0,RV1169c,Q79FR5,95.03741455078125
RVBD1578c:RVBD1578c,0,0,0,0,0,RV1578c,O06612,88.05058288574219
RVBD0967:csoR,0,0,0,0,0,RV0967,P9WP49,83.18405151367188
RVBD2599:RVBD2599,0,0,0,0,0,RV2599,P9WL69,82.59616088867188
RVBD1105:RVBD1105,0,0,0,0,0,RV1105,O53453,86.46637725830078
RVBD1840c:PE-PGRS34,0,0,0,0,0,RV1840c,P9WIF3,94.1707992553711
RVBD0864:moaC2,0,0,0,0,0,RV0864,P9WJR7,92.1537094116211
RVBD3032A:RVBD3032A,0,0,0,0,0,RV3032A,I6X630,80.13705444335938
RVBD1395:RVBD1395,0,0,0,0,0,RV1395,P9WMJ1,89.19485473632812
RVBD3021c:RVBD3021c,0,0,0,0,0,RV3021c,P9WHY7,72.81563568115234
RVBD3056:dinP,0,0,0,0,0,RV3056,P9WNT1,95.09384155273438
RVBD0626:RVBD0626,0,0,0,0,0,RV0626,P9WF19,90.30640411376953
RVBD0516c:RVBD0516c,0,0,0,0,0,RV0516c,O33361,85.068603515625
RVBD0631c:recC,0,0,0,0,0,RV0631c,P9WIQ5,91.90165710449219
RVBD3119:moaE1,0,0,0,0,0,RV3119,P9WJR3,92.51904296875
RVBD1999c:RVBD1999c,0,0,0,0,0,RV1999c,P9WQM3,90.21642303466797
RVBD3819:RVBD3819,0,0,0,0,0,RV3819,O07804,91.85028076171875
RVBD2784c:lppU,0,0,0,0,0,RV2784c,I6XFA6,85.66783142089844
RVBD1243c:PE-PGRS23,0,0,0,0,0,RV1243c,Q79FQ7,94.91519165039062
RVBD3235:RVBD3235,0,0,0,0,0,RV3235,O05880,76.5841293334961
RVBD2810c:RVBD2810c,0,0,0,0,0,RV2810c,P71641,70.07752227783203
RVBD3074:RVBD3074,0,0,0,0,0,RV3074,I6XG38,87.9354019165039
RVBD2043c:pncA,0,0,0,0,0,RV2043c,I6XD65,97.12999725341797
RVBD2463:lipP,0,0,0,0,0,RV2463,O53190,95.63887786865234
RVBD2740:ephG,0,0,0,0,0,RV2740,O33283,94.54557037353516
RVBD1738:RVBD1738,0,0,0,0,0,RV1738,P9WLS3,90.91552734375
RVBD3678A:RVBD3678A,0,0,0,0,0,RV3678A,I6X824,91.8375473022461
RVBD2025c:RVBD2025c,0,0,0,0,0,RV2025c,P9WGF5,84.471923828125
RVBD3065:mmr,0,0,0,0,0,RV3065,P9WGF1,86.3990707397461
RVBD1323:fadA4,0,0,0,0,0,RV1323,P9WG69,97.89840698242188
RVBD2317:uspB,0,0,0,0,0,RV2317,L7N652,89.43737030029297
RVBD0250c:RVBD0250c,0,0,0,0,0,RV0250c,O53672,86.95927429199219
RVBD1637c:RVBD1637c,0,0,0,0,0,RV1637c,O06154,89.67166900634766
RVBD3309c:upp,0,0,0,0,0,RV3309c,P9WFF3,96.36550903320312
RVBD3395c:RVBD3395c,0,0,0,0,0,RV3395c,P9WKZ9,83.08980560302734
RVBD0735:sigL,0,0,0,0,0,RV0735,P9WGH5,86.21253967285156
RVBD2521:bcp,0,0,0,0,0,RV2521,P9WIE1,94.80293273925781
RVBD3888c:RVBD3888c,0,0,0,0,0,RV3888c,O05456,85.57213592529297
RVBD3362c:RVBD3362c,0,0,0,0,0,RV3362c,O50391,82.21404266357422
RVBD1932:tpx,0,0,0,0,0,RV1932,P9WG35,92.5926742553711
RVBD0380c:RVBD0380c,0,0,0,0,0,RV0380c,O53715,91.35613250732422
RVBD3181c:RVBD3181c,0,0,0,0,0,RV3181c,P9WF15,72.3420639038086
RVBD3523:ltp3,0,0,0,0,0,RV3523,I6YGD8,95.63323211669922
RVBD2052c:RVBD2052c,0,0,0,0,0,RV2052c,O53494,95.04867553710938
RVBD3546:fadA5,0,0,0,0,0,RV3546,I6XHI4,98.57547760009766
RVBD2038c:RVBD2038c,0,0,0,0,0,RV2038c,O53482,92.58915710449219
RVBD2636:RVBD2636,0,0,0,0,0,RV2636,P9WL55,92.87000274658203
RVBD2055c:rpsR,0,0,0,0,0,RV2055c,P9WH47,79.91636657714844
RVBD1720c:vapC12,0,0,0,0,0,RV1720c,P9WFA3,97.70442199707031
RVBD2023A:RVBD2023A,0,0,0,0,0,RV2023A,,
RVBD0665:vapC8,0,0,0,0,0,RV0665,P9WFB1,91.90919494628906
RVBD0867c:rpfA,0,0,0,0,0,RV0867c,P9WG31,61.60678482055664
RVBD1363c:RVBD1363c,0,0,0,0,0,RV1363c,P9WLZ9,79.70137023925781
RVBD0841:RVBD0841,0,0,0,0,0,RV0841,I6WZK3,69.63838195800781
RVBD2872:vapC43,0,0,0,0,0,RV2872,P9WF55,95.99747467041016
RVBD2190Ac:RVBD2190Ac,0,0,0,0,0,RV2190Ac,,
RVBD2450c:rpfE,0,0,0,0,0,RV2450c,O53177,76.66226959228516
RVBD0659c:RVBD0659c,0,0,0,0,0,RV0659c,P9WII1,96.54793548583984
RVBD1947:RVBD1947,0,0,0,0,0,RV1947,P95267,86.2724838256836
RVBD2895c:viuB,0,0,0,0,0,RV2895c,P9WL31,94.53003692626953
RVBD2016:RVBD2016,0,0,0,0,0,RV2016,O53462,81.11994171142578
RVBD2647:RVBD2647,0,0,0,0,0,RV2647,I6YDZ2,79.11966705322266
RVBD2662:RVBD2662,0,0,0,0,0,RV2662,P71959,63.728885650634766
RVBD3298c:lpqC,0,0,0,0,0,RV3298c,P96903,92.65960693359375
RVBD3552:RVBD3552,0,0,0,0,0,RV3552,P9WPV9,97.39199829101562
RVBD0298:RVBD0298,0,0,0,0,0,RV0298,P9WJ09,95.34959411621094
RVBD1419:RVBD1419,0,0,0,0,0,RV1419,P9WLX9,87.23674774169922
RVBD2085:RVBD2085,0,0,0,0,0,RV2085,P9WLJ9,59.091285705566406
RVBD3906c:RVBD3906c,0,0,0,0,0,RV3906c,O05439,87.49645233154297
RVBD1154c:RVBD1154c,0,0,0,0,0,RV1154c,O06552,84.15511322021484
RVBD3218:RVBD3218,0,0,0,0,0,RV3218,O05848,91.8066635131836
RVBD2811:RVBD2811,0,0,0,0,0,RV2811,P71640,91.91975402832031
RVBD1733c:RVBD1733c,0,0,0,0,0,RV1733c,P9WLS9,68.61357116699219
RVBD3831:RVBD3831,0,0,0,0,0,RV3831,P96247,93.84881591796875
RVBD1909c:furA,0,0,0,0,0,RV1909c,P9WN87,91.30904388427734
RVBD2389c:rpfD,0,0,0,0,0,RV2389c,P9WG27,73.27032470703125
RVBD2011c:RVBD2011c,0,0,0,0,0,RV2011c,P9WLM5,95.2277603149414
RVBD1862:adhA,0,0,0,0,0,RV1862,P9WQC1,95.23734283447266
RVBD3817:RVBD3817,0,0,0,0,0,RV3817,O07806,93.8349380493164
RVBD1741:vapC34,0,0,0,0,0,RV1741,P9WF71,69.4729232788086
RVBD3167c:RVBD3167c,0,0,0,0,0,RV3167c,O53317,85.659912109375
RVBD3190A:RVBD3190A,0,0,0,0,0,RV3190A,I6XGJ1,66.82913970947266
RVBD2816c:RVBD2816c,0,0,0,0,0,RV2816c,P9WPJ3,78.79151153564453
RVBD0379:secE2,0,0,0,0,0,RV0379,Q6MX43,93.24352264404297
RVBD2598:RVBD2598,0,0,0,0,0,RV2598,P9WL71,95.00707244873047
RVBD0827c:kmtR,0,0,0,0,0,RV0827c,O53838,87.49822998046875
RVBD2719c:RVBD2719c,0,0,0,0,0,RV2719c,I6YA32,61.89933776855469
RVBD3075c:RVBD3075c,0,0,0,0,0,RV3075c,I6YF40,90.23895263671875
RVBD2912c:RVBD2912c,0,0,0,0,0,RV2912c,P9WMC7,94.63856506347656
RVBD3622c:PE32,0,0,0,0,0,RV3622c,I6YGS7,95.74031066894531
RVBD1041c:RVBD1041c,0,0,0,0,0,RV1041c,P96360,67.79902648925781
RVBD1466:RVBD1466,0,0,0,0,0,RV1466,O53157,81.77269744873047
RVBD0608:vapB28,0,0,0,0,0,RV0608,P9WJ39,93.41567993164062
RVBD3022A:PE29,0,0,0,0,0,RV3022A,Q6MX17,96.31625366210938
RVBD1219c:RVBD1219c,0,0,0,0,0,RV1219c,O86312,94.21170043945312
RVBD2067c:RVBD2067c,0,0,0,0,0,RV2067c,P9WLL9,94.81946563720703
RVBD3064c:RVBD3064c,0,0,0,0,0,RV3064c,I6XG31,95.0926284790039
RVBD0100:RVBD0100,0,0,0,0,0,RV0100,P9WM65,94.61076354980469
RVBD2578c:RVBD2578c,0,0,0,0,0,RV2578c,P9WL79,87.89393615722656
RVBD2761c:hsdS,0,0,0,0,0,RV2761c,I6YEB1,90.11090087890625
RVBD0065:vapC1,0,0,0,0,0,RV0065,P9WFC1,95.67864227294922
RVBD3494c:mce4F,0,0,0,0,0,RV3494c,I6YC95,74.69994354248047
RVBD0891c:RVBD0891c,0,0,0,0,0,RV0891c,P9WMV1,74.76876831054688
RVBD2500c:fadE19,0,0,0,0,0,RV2500c,I6Y0W5,96.22040557861328
RVBD2886c:RVBD2886c,0,0,0,0,0,RV2886c,P9WL35,65.31915283203125
RVBD2634c:PE-PGRS46,0,0,0,0,0,RV2634c,P9WIE7,94.96700286865234
RVBD1870c:RVBD1870c,0,0,0,0,0,RV1870c,P95145,93.82843780517578
RVBD0278c:PE-PGRS3,0,0,0,0,0,RV0278c,P9WIG3,83.261474609375
RVBD0595c:vapC4,0,0,0,0,0,RV0595c,O07783,92.41145324707031
RVBD0089:RVBD0089,0,0,0,0,0,RV0089,P9WK03,92.3307113647461
RVBD2512A:RVBD2512A,0,0,0,0,0,RV2512A,,
RVBD1558:RVBD1558,0,0,0,0,0,RV1558,P9WP11,92.84053802490234
RVBD3047c:RVBD3047c,0,0,0,0,0,RV3047c,I6X642,45.5471305847168
RVBD2098c:RVBD2098c,0,0,0,0,0,RV2098c,,
RVBD3706c:RVBD3706c,0,0,0,0,0,RV3706c,I6X849,63.32783126831055
RVBD0277Ac:RVBD0277Ac,0,0,0,0,0,RV0277Ac,,
RVBD0158:RVBD0158,0,0,0,0,0,RV0158,O53641,91.92424774169922
RVBD2057c:rpmG1,0,0,0,0,0,RV2057c,P9WH97,87.51720428466797
RVBD2828A:RVBD2828A,0,0,0,0,0,RV2828A,I6YAC9,91.26708221435547
RVBD2226:RVBD2226,0,0,0,0,0,RV2226,P9WLH9,86.64476013183594
RVBD0590A:RVBD0590A,0,0,0,0,0,RV0590A,I6X9D2,84.72083282470703
RVBD0378:RVBD0378,0,0,0,0,0,RV0378,O53713,38.025753021240234
RVBD0039c:RVBD0039c,0,0,0,0,0,RV0039c,P9WM89,64.57721710205078
RVBD2307B:RVBD2307B,0,0,0,0,0,RV2307B,Q79FG2,68.14601135253906
RVBD1089:PE10,0,0,0,0,0,RV1089,L0T5T4,40.45191955566406
RVBD3642c:RVBD3642c,0,0,0,0,0,RV3642c,I6Y464,94.13687896728516
RVBD3697A:vapB48,0,0,0,0,0,RV3697A,P9WJ15,92.24783325195312
RVBD1762c:RVBD1762c,0,0,0,0,0,RV1762c,O06797,86.56370544433594
RVBD2709:RVBD2709,0,0,0,0,0,RV2709,I6YA25,57.21966552734375
RVBD1560:vapB11,0,0,0,0,0,RV1560,P9WLU3,84.49722290039062
RVBD0122:RVBD0122,0,0,0,0,0,RV0122,O07172,67.10163879394531
RVBD1597:RVBD1597,0,0,0,0,0,RV1597,O06593,95.43254089355469
RVBD1997:ctpF,0,0,0,0,0,RV1997,P9WPS9,83.03573608398438
RVBD2349c:plcC,0,0,0,0,0,RV2349c,P9WIB1,87.06614685058594
RVBD0995:rimJ,0,0,0,0,0,RV0995,O05578,97.3699951171875
RVBD2824c:RVBD2824c,0,0,0,0,0,RV2824c,P9WPJ1,84.03289794921875
RVBD2126c:PE-PGRS37,0,0,0,0,0,RV2126c,L0TBL4,92.80081939697266
RVBD1210:tagA,0,0,0,0,0,RV1210,O05311,93.17386627197266
RVBD1525:wbbL2,0,0,0,0,0,RV1525,P9WLV3,90.6794204711914
RVBD1336:cysM,0,0,0,0,0,RV1336,P9WP53,94.05937957763672
RVBD1984A:RVBD1984A,0,0,0,0,0,RV1984A,,
RVBD2411c:RVBD2411c,0,0,0,0,0,RV2411c,P9WLA9,83.85000610351562
RVBD1789:PPE26,0,0,0,0,0,RV1789,Q79FK6,70.87615966796875
RVBD3751:RVBD3751,0,0,0,0,0,RV3751,O69718,87.31098175048828
RVBD0863:RVBD0863,0,0,0,0,0,RV0863,I6XWF9,69.0705337524414
RVBD0241c:htdX,0,0,0,0,0,RV0241c,O53664,93.52470397949219
RVBD2061c:RVBD2061c,0,0,0,0,0,RV2061c,O86340,95.71350860595703
RVBD2335:cysE,0,0,0,0,0,RV2335,P95231,88.14820861816406
RVBD1152:RVBD1152,0,0,0,0,0,RV1152,O06550,90.16337585449219
RVBD1235:lpqY,0,0,0,0,0,RV1235,P9WGU9,92.7156753540039
RVBD3668c:RVBD3668c,0,0,0,0,0,RV3668c,I6YGW2,92.17564392089844
RVBD2546:vapC18,0,0,0,0,0,RV2546,P95007,97.40803527832031
RVBD3525c:RVBD3525c,0,0,0,0,0,RV3525c,I6YCB9,97.978515625
RVBD1290A:RVBD1290A,0,0,0,0,0,RV1290A,Q79FQ6,37.929039001464844
RVBD0674:RVBD0674,0,0,0,0,0,RV0674,I6WZ26,90.52241516113281
RVBD6032:tRNA-Lys30,0,0,0,0,0,RV6032,,
RVBD0547c:RVBD0547c,0,0,0,0,0,RV0547c,O06413,92.60356903076172
RVBD3686c:RVBD3686c,0,0,0,0,0,RV3686c,O69654,62.11981201171875
RVBD1287:RVBD1287,0,0,0,0,0,RV1287,P9WME3,90.0434799194336
RVBD2342:RVBD2342,0,0,0,0,0,RV2342,P95238,66.19176483154297
RVBD1104:RVBD1104,0,0,0,0,0,RV1104,O53452,86.4109115600586
RVBD2031c:hspX,0,0,0,0,0,RV2031c,P9WMK1,81.56673431396484
RVBD1868:RVBD1868,0,0,0,0,0,RV1868,P95147,89.56954956054688
RVBD2892c:PPE45,0,0,0,0,0,RV2892c,P9WHZ1,64.93097686767578
RVBD3651:RVBD3651,0,0,0,0,0,RV3651,I6YCP0,89.96808624267578
RVBD2306B:RVBD2306B,0,0,0,0,0,RV2306B,Q79FG4,58.05778121948242
RVBD2183c:RVBD2183c,0,0,0,0,0,RV2183c,O53517,68.98892211914062
RVBD2675c:RVBD2675c,0,0,0,0,0,RV2675c,I6Y1G8,92.35932159423828
RVBD3226c:RVBD3226c,0,0,0,0,0,RV3226c,O05872,90.6185302734375
RVBD3363c:RVBD3363c,0,0,0,0,0,RV3363c,O50392,86.84942626953125
RVBD0302:RVBD0302,0,0,0,0,0,RV0302,O07229,91.36590576171875
RVBD0092:ctpA,0,0,0,0,0,RV0092,P9WPU1,80.66314697265625
RVBD2994:RVBD2994,0,0,0,0,0,RV2994,P9WJW7,88.96321868896484
RVBD3564:fadE33,0,0,0,0,0,RV3564,I6YCF5,96.31103515625
RVBD2998A:RVBD2998A,0,0,0,0,0,RV2998A,Q6MX20,91.00656127929688
RVBD2268c:cyp128,0,0,0,0,0,RV2268c,P9WPN7,81.29557800292969
RVBD3161c:RVBD3161c,0,0,0,0,0,RV3161c,O53311,92.98783111572266
RVBD1444c:RVBD1444c,0,0,0,0,0,RV1444c,O06815,86.81448364257812
RVBD3549c:RVBD3549c,0,0,0,0,0,RV3549c,I6YCE1,95.19344329833984
RVBD2855:mtr,0,0,0,0,0,RV2855,P9WHH3,97.68701171875
RVBD2270:lppN,0,0,0,0,0,RV2270,P9WK73,81.80908966064453
RVBD3513c:fadD18,0,0,0,0,0,RV3513c,I6YGC8,78.86830139160156
RVBD0924c:mntH,0,0,0,0,0,RV0924c,P9WIZ5,80.60453796386719
RVBD0186Ac:RVBD0186Ac,0,0,0,0,0,RV0186Ac,,
RVBD0232:RVBD0232,0,0,0,0,0,RV0232,P96415,92.9352798461914
RVBD1944c:RVBD1944c,0,0,0,0,0,RV1944c,P95270,76.90708923339844
RVBD2770c:PPE44,0,0,0,0,0,RV2770c,P9WHZ3,71.0304946899414
RVBD3486:RVBD3486,0,0,0,0,0,RV3486,O06349,86.02662658691406
RVBD2087:RVBD2087,0,0,0,0,0,RV2087,P9WLJ7,77.63856506347656
RVBD1247c:RVBD1247c,0,0,0,0,0,RV1247c,O50462,96.0383071899414
RVBD2976c:ung,0,0,0,0,0,RV2976c,P9WFQ9,96.35810089111328
RVBD1587c:RVBD1587c,0,0,0,0,0,RV1587c,O06603,69.59326934814453
RVBD0617:vapC29,0,0,0,0,0,RV0617,P9WF79,96.19023132324219
RVBD2056c:rpsN,0,0,0,0,0,RV2056c,P9WH59,96.55416870117188
RVBD2231B:RVBD2231B,0,0,0,0,0,RV2231B,P0CW31,74.43879699707031
RVBD3164c:moxR3,0,0,0,0,0,RV3164c,O53314,93.89615631103516
RVBD3335c:RVBD3335c,0,0,0,0,0,RV3335c,O53385,78.3543930053711
RVBD0550c:RVBD0550c,0,0,0,0,0,RV0550c,P9WJ59,86.4815902709961
RVBD2905:lppW,0,0,0,0,0,RV2905,P9WK67,86.83130645751953
RVBD3503c:fdxD,0,0,0,0,0,RV3503c,I6X7H4,97.54143524169922
RVBD3007c:RVBD3007c,0,0,0,0,0,RV3007c,O53254,79.59162139892578
RVBD1638A:RVBD1638A,0,0,0,0,0,RV1638A,L7N673,85.44058227539062
RVBD2027c:dosT,0,0,0,0,0,RV2027c,P9WGK1,85.26713562011719
RVBD0280:PPE3,0,0,0,0,0,RV0280,P9WI45,69.10770416259766
RVBD3135:PPE50,0,0,0,0,0,RV3135,Q6MX07,91.95545196533203
RVBD0515:RVBD0515,0,0,0,0,0,RV0515,O33360,87.54656219482422
RVBD0912:RVBD0912,0,0,0,0,0,RV0912,O05904,79.42738342285156
RVBD2492:RVBD2492,0,0,0,0,0,RV2492,I6YDJ7,91.56063842773438
RVBD0353:hspR,0,0,0,0,0,RV0353,O06302,87.04658508300781
RVBD2307c:RVBD2307c,0,0,0,0,0,RV2307c,P9WLC7,94.79345703125
RVBD3061c:fadE22,0,0,0,0,0,RV3061c,I6X654,93.71439361572266
RVBD0855:far,0,0,0,0,0,RV0855,I6Y8Y0,96.0120849609375
RVBD1544:RVBD1544,0,0,0,0,0,RV1544,Q10782,93.69850158691406
RVBD2853:PE-PGRS48,0,0,0,0,0,RV2853,Q6MX26,96.06642150878906
RVBD2142c:parE2,0,0,0,0,0,RV2142c,P9WHG5,94.900390625
RVBD0611c:RVBD0611c,0,0,0,0,0,RV0611c,I6XVR9,76.1705551147461
RVBD0960:RVBD0960,0,0,0,0,0,RV0960,P9WFA9,96.61189270019531
RVBD0031:RVBD0031,0,0,0,0,0,RV0031,P71601,69.95128631591797
RVBD1096:RVBD1096,0,0,0,0,0,RV1096,O53444,87.08931732177734
RVBD2865:relF,0,0,0,0,0,RV2865,O33347,94.39494323730469
RVBD2108:PPE36,0,0,0,0,0,RV2108,P9WI01,80.81844329833984
RVBD1591:RVBD1591,0,0,0,0,0,RV1591,P9WLT5,86.25521850585938
RVBD1715:fadB3,0,0,0,0,0,RV1715,L7N688,94.71088409423828
RVBD1748:RVBD1748,0,0,0,0,0,RV1748,P72005,83.88987731933594
RVBD3742c:RVBD3742c,0,0,0,0,0,RV3742c,O69709,54.959999084472656
RVBD1744c:RVBD1744c,0,0,0,0,0,RV1744c,O06787,85.21150207519531
RVBD0366c:RVBD0366c,0,0,0,0,0,RV0366c,O53701,92.15161895751953
RVBD0692:RVBD0692,0,0,0,0,0,RV0692,P95038,89.49964141845703
RVBD3094c:RVBD3094c,0,0,0,0,0,RV3094c,O05773,97.03718566894531
RVBD1191:RVBD1191,0,0,0,0,0,RV1191,O05293,91.22351837158203
RVBD2506:RVBD2506,0,0,0,0,0,RV2506,O06169,90.7235336303711
RVBD3183:RVBD3183,0,0,0,0,0,RV3183,O53333,93.07559967041016
RVBD1239c:corA,0,0,0,0,0,RV1239c,O50455,86.60704803466797
RVBD1818c:PE-PGRS33,0,0,0,0,0,RV1818c,P9WIF5,95.3919448852539
RVBD1858:modB,0,0,0,0,0,RV1858,P9WG13,92.26966094970703
RVBD3430c:RVBD3430c,0,0,0,0,0,RV3430c,I6YC39,72.81458282470703
RVBD2337c:RVBD2337c,0,0,0,0,0,RV2337c,P95233,90.66553497314453
RVBD2301:cut2,0,0,0,0,0,RV2301,P9WP41,86.57030487060547
RVBD2368c:phoH1,0,0,0,0,0,RV2368c,P9WIA3,85.59003448486328
RVBD0196:RVBD0196,0,0,0,0,0,RV0196,P9WME1,94.49588012695312
RVBD0446c:RVBD0446c,0,0,0,0,0,RV0446c,O53731,94.17292785644531
RVBD3584:lpqE,0,0,0,0,0,RV3584,P9WK63,81.70143127441406
RVBD2189c:RVBD2189c,0,0,0,0,0,RV2189c,O53523,90.55548858642578
RVBD3585:radA,0,0,0,0,0,RV3585,P9WHJ9,83.10447692871094
RVBD0396:RVBD0396,0,0,0,0,0,RV0396,P95204,81.22645568847656
RVBD1849:ureB,0,0,0,0,0,RV1849,P9WFE9,96.48210144042969
RVBD0349:RVBD0349,0,0,0,0,0,RV0349,O06300,92.42858123779297
RVBD0586:mce2R,0,0,0,0,0,RV0586,P9WMG5,91.8779525756836
RVBD2528c:mrr,0,0,0,0,0,RV2528c,I6Y9K2,86.2746353149414
RVBD2626c:hrp1,0,0,0,0,0,RV2626c,P9WJA3,91.62237548828125
RVBD2654c:RVBD2654c,0,0,0,0,0,RV2654c,P9WJ11,75.2082748413086
RVBD1387:PPE20,0,0,0,0,0,RV1387,P9WI23,66.18338012695312
RVBD1112:RVBD1112,0,0,0,0,0,RV1112,O53459,89.47010803222656
